movie_img,movie_title,movie_title_e,movie_score,movi_content,movie_maker,movie_actor,reple_score,reple_content
https://movie-phinf.pstatic.net/20111222_198/1324516302799yiG2A_JPEG/movie_image.jpg?type=m203_290_2,헬보이 2: 골든 아미,"Hellboy 2: The Golden Army
				
					
					, 
					2008",관람객 평점 없음,"인간과 요괴 사이에서 존재하던 고대의 휴전 협정이 수 천년이 지난 후, 세상을 지배하려는 요괴 세상의 누아다 왕자에 의해 깨어진다. 누아다 왕자는 세상을 장악하기 위해 파괴를 목적으로 한 기이한 창조물들을 찾고, 수 천년간 잠들어있던 최강의 군단 ‘골든 아미(Golden Army)’ 를 깨운다. 이에 '헬보이'는 불을 다스리는 여자 친구 ‘리즈’, 사람의 마음을 읽는 ‘에이브’ 등, 각기 다른 능력을 가진 BPRD 요원들과 함께 누아다 왕자와 골든 아미를 막기 위한 최강의 대결을 시작한다!",길예르모 델 토로,"론 펄먼,셀마 블레어,더그 존스","10,9,8,10,10","네이버평점보지마세요  ,묻혔다고 생각하는 굉장한 수작 기예르모 델 토로의 세계는 경이롭다2편이 1편보다 300퍼센트 낫다 감독의 역량이 빛나는 영화  ,'악마가 세상을 구한다' 이 점부터 재밌다. 보면 역시 기괴함의 달인 토로옹이야!  ,뭔말이 필요할까 ,, 뻔하지 않은 비쥬얼 , 스토리, 영상, 센쓰 돋보이는 영화 ! 그냥 보고 또 봐도 질리지 않고 잼잇는 영화 ! 다음이 기대되는 작품.. 인데!!!  ,헬보이 하앍  "
https://movie-phinf.pstatic.net/20190409_174/1554774642995SWGiz_JPEG/movie_image.jpg?type=m203_290_2,판의 미로 - 오필리아와 세 개의 열쇠,"El Laberinto Del Fauno
				
					, Pan's Labyrinth
					
					, 
					2006",관람객 평점 9.00점,,기예르모 델 토로,"이바나 바쿠에로,더그 존스",,
https://movie-phinf.pstatic.net/20190409_174/1554774642995SWGiz_JPEG/movie_image.jpg?type=m203_290_2,판의 미로 - 오필리아와 세 개의 열쇠,"El Laberinto Del Fauno
				
					, Pan's Labyrinth
					
					, 
					2006",관람객 평점 9.00점,,기예르모 델 토로,"이바나 바쿠에로,더그 존스",,
https://movie-phinf.pstatic.net/20190402_76/15541930127156S6RY_JPEG/movie_image.jpg?type=m203_290_2,아이 엠 마더,"Peppermint
					
					, 
					2018",관람객 평점 8.48점,,피에르 모렐,제니퍼 가너,,
https://movie-phinf.pstatic.net/20111221_233/132446172308861Sib_JPEG/movie_image.jpg?type=m203_290_2,엘렉트라,"Elektra
					
					, 
					2005",관람객 평점 없음,"어린 시절 부모를 잃고 세상 한 가운데 혼자 남게 된 엘렉트라는 적의 공격으로 치명적인 부상을 입고 죽음의 문턱까지 가게 된다. 죽음에서 그녀를 기적적으로 되살려낸 사람은 사람의 미래를 볼 수 있는 특별한 능력인 키마구레의 달인 스틱. 엘렉트라는 스승 스틱이 속한 집단 체이스트에서 키마구레를 비롯한 다양한 기술을 교육 받는다. 그러나 끓어오르는 분노와 세상을 향한 복수의 마음을 다스리지 못한 엘렉트라는 조직에서 추방당하게 되고, 버려졌다는 생각에 세상과의 인연을 끊고 냉혹한 암살자의 모습으로 살아간다., 완벽한 살인 기계의 모습으로 살아가던 엘렉트라는 어느 날 새로운 임무를 맡게 되고, 최강의 암살자 집단 핸드에게 쫓기는 마크와 애비 부녀를 만나게 된다. 어둠의 무술인 닌지쭈를 구사하며 강력한 범죄 조직으로 떠오른 핸드는 돌보다 단단한 근육을 지닌 가공할 괴력의 소유자 스톤, 모두가 두려워하는 무술의 최고 고수 킨코우, 핸드을 움직이는 핵심이자 키마구레를 구사하는 키리기, 숨결과 손길에 치명적인 독을 숨기고 있는 여인 타이포이드, 몸에 지닌 문신에 생명을 불러 넣어 치명적인 무기로 사용하는 타투등 최고의 고수들로 이루어진 최강의 암살자 집단. 자신에게 주어진 임무를 완수하느냐, 아니면 자신을 완전히 파괴해 버릴지도 모를 새로운 삶을 선택하느냐의 기로에 선 엘렉트라. 끊임없이 자신에 대해 고뇌하던 엘렉트라는 마침내 마크와 애비를 돕기로 결심하고 무적의 군단 핸드에 홀로 맞서는데.",롭 보우먼,"제니퍼 가너,테렌스 스탬프,윌윤리","5,10,6,9,7","데어데블한테 차인여자의이야기  ,여배우만본다  ,점수가 왜저러지. 걍 심심풀이로 볼만함.. 1점은 아무리 생각해도.. 너무 심한데.  ,난재밌던뎅.. 주연 여배우도 넘넘이쁘고~ 볼만한듯  ,이 영화 .조금 재미있게 봤어요~ 여주인공의 매력이 돋보인영화  "
https://movie-phinf.pstatic.net/20181026_283/1540530125623qH5Ec_JPEG/movie_image.jpg?type=m203_290_2,디스트로이어,"Destroyer
					
					, 
					2018",,,캐린 쿠사마,"니콜 키드먼,토비 켑벨,스쿳 맥네이리",,
https://movie-phinf.pstatic.net/20190402_76/15541930127156S6RY_JPEG/movie_image.jpg?type=m203_290_2,아이 엠 마더,"Peppermint
					
					, 
					2018",관람객 평점 8.48점,,피에르 모렐,제니퍼 가너,,
https://movie-phinf.pstatic.net/20190402_76/15541930127156S6RY_JPEG/movie_image.jpg?type=m203_290_2,아이 엠 마더,"Peppermint
					
					, 
					2018",관람객 평점 8.48점,,피에르 모렐,제니퍼 가너,,
https://movie-phinf.pstatic.net/20190305_257/1551749723722A0Gw5_JPEG/movie_image.jpg?type=m203_290_2,장난스런 키스,"一吻定情
				
					, Fall in Love at First Kiss
					
					, 
					2018",관람객 평점 8.53점,,프랭키 첸,"왕대륙,임윤",,
https://movie-phinf.pstatic.net/20190305_257/1551749723722A0Gw5_JPEG/movie_image.jpg?type=m203_290_2,장난스런 키스,"一吻定情
				
					, Fall in Love at First Kiss
					
					, 
					2018",관람객 평점 8.53점,,프랭키 첸,"왕대륙,임윤",,
https://movie-phinf.pstatic.net/20190305_257/1551749723722A0Gw5_JPEG/movie_image.jpg?type=m203_290_2,장난스런 키스,"一吻定情
				
					, Fall in Love at First Kiss
					
					, 
					2018",관람객 평점 8.53점,,프랭키 첸,"왕대륙,임윤",,
https://movie-phinf.pstatic.net/20171030_113/15093310622251GtNg_JPEG/movie_image.jpg?type=m203_290_2,해피 데스데이,"Happy Death Day
					
					, 
					2017",관람객 평점 8.31점,,크리스토퍼 랜던,"제시카 로테,이스라엘 브로우사드",,
https://movie-phinf.pstatic.net/20170102_196/14833178826104jk35_JPEG/movie_image.jpg?type=m203_290_2,바이러스,"Viral
					
					, 
					2016",,"'웜 플루' 라는 기생충 바이러스가 전세계를 초토화 시킨다. , 바이러스가 감염된 사람들은 급속도로 퍼져나가고 엠마가 사는 섀도우 캐넌은 격리 조치를 당한다., 엠마와 언니는 한 파티에 참석하게 되고 언니는 바이러스에 감염되지만 이사실을 숨긴다. , , 한편 바이러스에 감염된 사람들은 허기진 배를 채우기 위해 엠마의 집에 침입하게 되고 , 언니는 점점 바이러스 변형자로 변해가는데..","헨리 유스트,아리엘 슐만","소피아 블랙 디엘리아,애널리 팁튼,트래비스 토프",,
https://movie-phinf.pstatic.net/20160720_154/14689972990436CCOJ_JPEG/movie_image.jpg?type=m203_290_2,해피 버스데이!,"Happy Birthday!
					
					, 
					2016",,,케이시 테보,"바네사 렝기스,트리스틴 메이스,매튜 윌릭",,
https://movie-phinf.pstatic.net/20171030_113/15093310622251GtNg_JPEG/movie_image.jpg?type=m203_290_2,해피 데스데이,"Happy Death Day
					
					, 
					2017",관람객 평점 8.31점,,크리스토퍼 랜던,"제시카 로테,이스라엘 브로우사드",,
https://movie-phinf.pstatic.net/20171030_113/15093310622251GtNg_JPEG/movie_image.jpg?type=m203_290_2,해피 데스데이,"Happy Death Day
					
					, 
					2017",관람객 평점 8.31점,,크리스토퍼 랜던,"제시카 로테,이스라엘 브로우사드",,
https://movie-phinf.pstatic.net/20111222_153/1324527825496MUV0z_JPEG/movie_image.jpg?type=m203_290_2,오래된 정원,"The Old Garden
					
					, 
					2007",관람객 평점 없음,,임상수,"염정아,지진희",,
https://movie-phinf.pstatic.net/20111223_139/1324581156922AnCdY_JPEG/movie_image.jpg?type=m203_290_2,이장과 군수,"Small Town Rivals
					
					, 
					2007",관람객 평점 없음,"평화롭고 한적한 충청도 산골마을 강덕군 산촌 2리. 마을 단합대회를 열던 날, 마을 이장의 갑작스러운 죽음으로 인해 산촌 2리는 새로운 이장을 뽑게 된다. 이번엔 젊은 놈으로 이장을 시키라는 마을 최고어른의 말씀에 의해 자신의 의지와는 상관없이 단독후보로 나서게 된 산촌 2리 대표 노총각 조춘삼(차승원 분)은 얼떨결에 초고속, 최연소 이장으로 전격 선출된다.,  평소 동네 노인네들과 함께 고스톱치기를 일삼고 치매에 걸린 아버지를 부양하던 평범한 시골 노총각 춘삼은 갑작스러운 이장 감투가 부담스럽기만 하다. 그러던 어느 날 춘삼은 어린 시절, 자기 밑에서 꼬봉 노릇이나 하던 노대규(유해진 분)가 군수에 출마한다는 소식을 접하게 되고, 묘한 경쟁심과 시기심에 사로잡힌다. 결국 대규가 최연소 군수가 되고 이들은 과거의 만년 반장과 부반장에서 이장과 군수라는 뒤바뀐 위치로 재회한다.,  산촌2리를 휘어잡던 얼짱, 몸짱에 반장출신의 현직 이장 춘삼과 어린시절 춘삼에게 치인 아픈 기억 때문에 더 생색을 내는 군수 대규는, 한때 잘 나갔던 과거에 대한 자존심을 내세우는 춘삼의 주도 면밀한 딴지걸기로 사사건건 충돌하게 되는데… 사사건건 시비에 오나가나 딴지! 초코파이로 시작된 이들의 머쉬멜로우만큼 질긴 인연은 과연 어떻게 정리될 것인가!!!",장규성,"차승원,유해진","10,10,10,10,10","이거 삼시세끼때문에 평점 역주행 할 것 같아...  ,평점이 왜이러냐 칠년째 소장하고 우울할때마다 봐서 백번은 본듯ㅋㅋ재미와 감동 스토리구성도 최고ㅋ  ,좀 필요없는 야한 부분이 있지만 재미있는 영화이다  ,난 재밌게봤다 똥참는 장면 특히 푸하하하  ,재미가있다재미지다재미져  "
https://movie-phinf.pstatic.net/20111222_36/1324558778398r77Tm_JPEG/movie_image.jpg?type=m203_290_2,여선생 VS 여제자,"Lovely Rivals
					
					, 
					2004",관람객 평점 없음,,장규성,"염정아,이세영,이지훈",,
https://movie-phinf.pstatic.net/20111222_105/1324516191491Aqcs0_JPEG/movie_image.jpg?type=m203_290_2,아홉살 인생,"When I Turned Nine
					
					, 
					2004",관람객 평점 없음,"아홉 살, 산동네 초등학교 3학년인 여민은 챙길 것이 너무 많은 속 깊은 사나이다. 친구들을 괴롭히는 쌈짱 '검은 제비'를 제압하여 동네의 평화를 지키는가 하면, 누나와 외롭게 살아가는 기종과 도시락을 나누어 먹고, 눈을 다친 어머니의 색안경을 구입하기 위해 아이스케키 장사도 한다. 한 마디로 가난한 부모의 착하고 듬직한 아들이자, 학교에선 주먹도 세고 의리도 넘치는 멋진 친구. 받아쓰기도 척척 해내고, 구구단도 술술 외며 세상에 대해 많이 배웠다고 느끼던 아홉 살 그 해. 여민에게 모든 것은 명료해보였다.,  어느 날, 서울에서 새침도도한 소녀 장우림이 같은 반으로 전학오면서 여민의 평탄한 인생은 일순간 혼돈의 구렁텅이에 빠지고 만다. 난생 처음 느껴보는 묘한 설레임이 이 사나이를 흔들어 놓은 것. 동네 총각 팔봉이형에게 조언도 구해보지만 그는 자기 연애문제 해결하는데만 급급해한다. 결국, 편지를 통해 우림에게 사랑을 전하는 여민. 하지만 담임 선생님 손에 들어간 이 편지는 만천하에 공개되고, 꼬이기 시작한 연애전선은 급기야 여민이 우림의 돈을 훔쳤다는 누명까지 쓰게 만든다. 여민이 도와주려 했던 주위 사람들의 사랑, 일 모두가 어긋나면서 여민의 아홉수 시련은 절정에 다다르는데...,  과연 일, 사랑, 우정, 가족... 이 모든 난관을 이기고 여민이는 첫번째 아홉수를 무사히 넘길 수 있을까?",윤인호,"김석,이세영,나아현","10,10,10,9,10","잔잔하네요 감동!  ,여민이,우림이도 연기잘하지만 오금복이도 보통 아니네요. 참 훈훈하고 따뜻하고 잔잔한 감동이 있는 넘 좋은 영화. 다시 보고 싶어요 .ㅜㅜ  ,아련한 첫사랑과 그때 그 시절 친구들, 주변 사람들을 생각나게 하는 영화. 아역들은 현재 20대지만 개개인의 추억처럼 영화 속에 초등학생인 모습으로 영원히 남아있다. 원작소설을 읽고 보는 걸 추천.  ,어떻게 초등학교 아이들의 사랑이야가 감동을 시켰을까.무척 시시하고 유치할것 같은 아홉살이지만, 아홉살에게도 사랑이 있고감정이란게 있고 인생이 있다. 그리고  그것을 영화로 아주 잘 나타내주었다. 어린아홉살도 사랑할때만큼은 어른같다. 참 풋풋하다  ,요즘 말도안되는 뻔한 망상 연애 드라마보다 훨씬 감동을 주는 영화... 진짜 순수한 사랑이 이런거지...  "
https://movie-phinf.pstatic.net/20111222_71/1324560524659M2GQd_JPEG/movie_image.jpg?type=m203_290_2,선생 김봉두,"Teacher Mr. Kim
					
					, 
					2003",관람객 평점 없음,"서울의 잘나가는 초등학교 선생인 김봉두(차승원 분)는 아이들보다 한술 더 떠 지각을 밥먹듯이 하고, 교장 선생에게 매일매일 혼나는 이른바 문제 선생이다. 교재 연구보다는 술을 더 좋아하고, 학부모들의 각종 돈봉투를 적극 권장, 장려하던 어느날, 꼬리가 길면 잡히는 법이라더니 김봉두는 봉투 사건으로 인해 오지의 시골분교로 발령된다.,  휴대폰도 터지지 않고, 외제담배는 커녕 국산담배도 구할 수 없는 오지의 마을로 쫓겨난 김봉두. 전교생이라고는 달랑 5명. 더구나 돈봉투는 커년 각종 채소, 김치, 과일 등을 나누어 주는 너무도 순진한 마을사람들의 모습 또한 그에게는 불만이다. 1교시 자습, 2교시 미술, 3교시 체육… 하루라도 빨리 서울로 돌아갈 날을 기다리면서 허송세월을 보내고 있던 김선생. 한술 더 떠 괴팍스러운 최노인은 글을 가르쳐달라고 생떼를 쓰는 등 김선생의 시골살이는 더더욱 암울해 보인다.,  하루빨리 서울로 재입성 기회를 노리던 김봉두는 전교생을 전학보내고, 학교를 폐교할 계획을 세운다. 우선 아이들 개개인의 특기를 살려주기 위해 방과후 특별과외에 매달리는 김선생. 그런 김선생의 시꺼먼 속마음과 달리 오히려 마을 사람과 교육청에서는 훌륭한 김봉두 선생으로 인해 분교폐지 방침을 재고하는 계기가 된다. 그러나 하늘이 무너져도 봉두가 솟아날 구멍은 있는 법. 마을에는 갑자기 학교를 서바이벌 게임장으로 만들겠다는 사업가가 등장하고 김봉두는 그들로 인해 그동안 잊고 지내던 돈봉투의 위력을 맛보는데… 철부지 선생 김봉두는 과연 이런 난관을 뚫고 서울입성에 성공할 수 있을 것인가?",장규성,차승원,"10,10,10,8,7","다시는 돌아갈 수 없는 우리네 따뜻했던 이야기..아이들에게 동심이 없어진 오늘날을 바라보며 다시금 그리움을 느껴봅니다..  ,웃기면서도 감동적인 영화. 억지로 감정을 끌어내는 영화가아닌 속에서부터 우러나오는 눈물과 감동! 잔잔하면서 몇번을 봐도 재밌는 영화  ,잔잔하니 밀려오는 여운이 길어요.. 차승원씨도 명배우라 불릴 자격이 있으십니다.  ,유년 시절을 추억하며... 그립다 내 어린시절아.  ,볼만한 코미디물 교육계의 단면을 보여준 영화.  "
https://movie-phinf.pstatic.net/20140703_188/1404376198760Q1Wil_JPEG/movie_image.jpg?type=m203_290_2,덤벨스,"Dumbbells
					
					, 
					2014",,"부상으로 NBA 진출이 좌절되고 애인마저 자신을 떠나버린 크리스는 헬스클럽에 겨우 일자리를 구한다. 새로 온 사장 잭은 헬스클럽을 살리기 위해 섹시 짐내스틱 쇼를 제작하지만, 쇼는 처음부터 엉망이 되어버리고 잭은 파산하게 되는데… 그들은 과연 헬스클럽을 살릴 수 있을까?",크리스토퍼 리빙스톤,"브라이언 드로렛,호이트 리처즈,제릴 화이트",,
https://movie-phinf.pstatic.net/20111222_36/1324558778398r77Tm_JPEG/movie_image.jpg?type=m203_290_2,여선생 VS 여제자,"Lovely Rivals
					
					, 
					2004",관람객 평점 없음,,장규성,"염정아,이세영,이지훈",,
https://movie-phinf.pstatic.net/20111222_36/1324558778398r77Tm_JPEG/movie_image.jpg?type=m203_290_2,여선생 VS 여제자,"Lovely Rivals
					
					, 
					2004",관람객 평점 없음,,장규성,"염정아,이세영,이지훈",,
https://movie-phinf.pstatic.net/20161109_134/1478666280662a7ldM_JPEG/movie_image.jpg?type=m203_290_2,작은 형,"Unwanted Brother
					
					, 
					2014",관람객 평점 8.83점,,심광진,"전석호,진용욱,민지아",,
https://movie-phinf.pstatic.net/20180409_216/1523237427824JU3OT_JPEG/movie_image.jpg?type=m203_290_2,"그날, 바다","Intention
					
					, 
					2018",관람객 평점 9.82점,"2014년 4월 16일, 세월호가 침몰했다. , 8시 30분경과 8시 50분경으로 사고 발생 시간에 대한 진술은 엇갈리고, , 세월호의 항로를 기록한 데이터는 각기 다르게 기록되거나 사라졌다. , 과학적인 분석과 자료 수집, 4년간의 치밀한 조사로, 오직 팩트로만 아직 아무것도 밝혀지지 않은 그날을 추적한다.,  , 잊을 수 없는 '그날', 모든 걸 알고 있는 '바다', 증거에 증거로 답해야 할 것이다!",김지영,정우성,"10,10,10,10,10","이 영화는 일반 상업영화와는 다르게, 직접 시민분들이 십시일반 펀딩을 통해 제작비를 모아서  만든영화에요.그러니 세월호로 돈을 번다느니 그런 오해는 안해주셨으면 좋겠어요 그리구 배우 정우성님을 포함한 김지영감독님 및 총수까지 모두 노고에 감사드려요:)  ,너무나 과학적으로 엄밀하게 구성되어 반박할수가 없었다  ,눈물 펑펑 흘릴 줄 알고 준비한 휴지는 한 장도 쓰지 않았다. 이제 시작이다.  ,곤지암보다 더 무섭다... 이건 다큐가 아니라 공포다.  ,20OOO 4월 11일(수), 19:50(6회)  롯데시네마에서 봤습니다. 알바 아니고 평점도 처음 써봐요,  진짜 꼭 보세요 보면서 소름소름이,,  "
https://movie-phinf.pstatic.net/20180430_157/1525055069155UyYXg_JPEG/movie_image.jpg?type=m203_290_2,버닝,"BURNING
					
					, 
					2018",관람객 평점 7.82점,"유통회사 알바생 종수(유아인)는 배달을 갔다가 어릴 적 같은 동네에서 살았던 해미(전종서)를 만나고,, 그녀에게서 아프리카 여행을 간 동안 자기가 키우는 고양이를 돌봐 달라는 부탁을 받는다., 여행에서 돌아온 해미는 아프리카에서 만난 벤(스티븐 연)이라는 정체불명의 남자를 종수에게 소개한다., , 어느 날 벤은 해미와 함께 종수의 집으로 찾아와 자신의 비밀스러운 취미에 대해 고백한다., 그때부터 종수는 무서운 예감에 사로잡히게 되는데...",이창동,"유아인,스티븐 연,전종서","10,10,10,8,1","뷔페미니스트 학살자 빛아인. 당신을 응원합니다.  ,영화 ㅈ꿀잼임 평점은 안보는게날듯 왜냐하면좀있음여초에서좌표찍고 평테오니까  ,유아인때문에 안봐? 애초에 이창동 감독님영화 보기는했니?  ,배우들의 논란들을 별개로, 연출과 연기는 훌륭하다. 미스터리한 상황들을 통해 하고싶은 이야기를 결국 끝까지 하고야마는 이창동 감독의 연출력이 가장 크게 빛을 발하며, 지금의 사회가 청춘을 대하는 태도가 영화에서 잘 드러난다.  ,나는 사실 모르겠다 이영화가 뭘 말하자고자 하는지를..  "
https://movie-phinf.pstatic.net/20190116_206/1547615429111dINWj_JPEG/movie_image.jpg?type=m203_290_2,극한직업,"Extreme Job
					
					, 
					2018",관람객 평점 9.20점,"불철주야 달리고 구르지만 실적은 바닥, 급기야 해체 위기를 맞는 마약반!, 더 이상 물러설 곳이 없는 팀의 맏형 고반장은 국제 범죄조직의 국내 마약 밀반입 정황을 포착하고, 장형사, 마형사, 영호, 재훈까지 4명의 팀원들과 함께 잠복 수사에 나선다., 마약반은 24시간 감시를 위해 범죄조직의 아지트 앞 치킨집을 인수해 위장 창업을 하게 되고,, 뜻밖의 절대미각을 지닌 마형사의 숨은 재능으로 치킨집은 일약 맛집으로 입소문이 나기 시작한다., 수사는 뒷전, 치킨장사로 눈코 뜰 새 없이 바빠진 마약반에게 어느 날 절호의 기회가 찾아오는데…, , 범인을 잡을 것인가, 닭을 잡을 것인가!",이병헌,"류승룡,이하늬,진선규","10,8,10,10,10","일단 진선규님께 박수갈채도 부족함 진짜 연기를 다양하게 잘하셔서 놀랐어요 오랜만에 부담없이 진짜 코미디 영화를 본거 같아서 즐거웠어요 조조로 할인빋고 봤는데 제값줘도 만족할거같습니당 밤새다 할거없이 봤는데 웃겨서 힘빠짐  ,류승룡 드디어 심폐소생술 성공!  ,진짜 뻥안치고 ㅈㄴ 웃겼다  ,계속 웃으면서 봤어요!""지금까지 이런맛은 없었다이것은 갈비인가 통닭인가수원왕갈비통닭입니다.""이 대사가 귓가에 계속 맴도네요 ㅎㅎ  ,지금까지 이런 영화는 없었다  이것은 영화인가 통닭광고인가  "
https://movie-phinf.pstatic.net/20181123_36/1542956277015JmOTd_JPEG/movie_image.jpg?type=m203_290_2,스윙키즈,"Swing Kids
					
					, 
					2018",관람객 평점 8.94점,"1951년 한국전쟁, 최대 규모의 거제 포로수용소., 새로 부임해 온 소장은 수용소의 대외적 이미지 메이킹을 위해 , 전쟁 포로들로 댄스단을 결성하는 프로젝트를 계획한다., , 수용소 내 최고 트러블메이커 ‘로기수’(도경수),, 무려 4개 국어가 가능한 무허가 통역사 ‘양판래’(박혜수),, 잃어버린 아내를 찾기 위해 유명해져야 하는 사랑꾼 ‘강병삼’(오정세),, 반전 댄스실력 갖춘 영양실조 춤꾼 ‘샤오팡’(김민호),, 그리고 이들의 리더, 전직 브로드웨이 탭댄서 ‘잭슨’(자레드 그라임스)까지, 우여곡절 끝에 한 자리에 모인 그들의 이름은 ‘스윙키즈’!, 각기 다른 사연을 갖고 춤을 추게 된 그들에게 첫 데뷔 무대가 다가오지만, , 국적, 언어, 이념, 춤 실력, 모든 것이 다른 오합지졸 댄스단의 앞날은 캄캄하기만 한데…!",강형철,"디오,자레드 그라임스,박혜수","10,6,10,10,10","재밌으면 추천 재미없으면 비추 눌러주세요  ,스윙키즈가 낫다ㅡ공감 vs 마약왕이 낫다ㅡ비공  ,엄한 데에 헛스윙 말고 스윙키즈나 보라우. 연말연초 모두 다 같이 쟈스트댄스.  ,도경수의 연기 참 성장하구나^^  ,조조로 딸이랑 보고왓는데 감동도 있고 웃음도 있네요  "
https://movie-phinf.pstatic.net/20180904_100/15360498809049GYUi_JPEG/movie_image.jpg?type=m203_290_2,밤빛,"night light
					
					, 
					2018",,"어느 추운 겨울, 시한부 선고를 받은 남자는 10년 전 헤어진 아내에게 온 편지 한 통을 받는다. 태어나기도 전에 헤어져 얼굴도 모르는 아들을 잠시 보낸다는 내용이다. 남자는 기차역에서 어린 아들을 만나고, 함께 산속 집에서 2박3일을 지낸다. , , [제23회 부산국제영화제]",김무영,"송재룡,지대한",,
